QuestionID_x,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,QuestionID_y,isValid
USGALLUP.43-295.QT24,Dewey and MacArthur,36,"Suppose these were the candidates for President and Vice President in the election next year, which ticket would you vote for--Roosevelt (President) and Wallace or Dewey (President) and MacArthur?",,Asked of Form T half sample.,06/1/1943,Gallup Organization,,Gallup Poll (AIPO),05/14/1943,05/20/1943,Y,National Adult,3095,,Face-to-face interview,"Form K interviewed May 14-19, 1943, Form T May 15-20, 1943. Sample size is approximate.",,True
USGALLUP.43-295.QT24,No opinion,17,"Suppose these were the candidates for President and Vice President in the election next year, which ticket would you vote for--Roosevelt (President) and Wallace or Dewey (President) and MacArthur?",,Asked of Form T half sample.,06/1/1943,Gallup Organization,,Gallup Poll (AIPO),05/14/1943,05/20/1943,Y,National Adult,3095,,Face-to-face interview,"Form K interviewed May 14-19, 1943, Form T May 15-20, 1943. Sample size is approximate.",,True
USOPOR.44-031.Q07A,Dewey would be better man than Roosevelt to handle labor problems and prevent strikes,27,"Now, here are some arguments made by people who intend to vote for (Thomas) Dewey.  Whether or not you think you will vote for Dewey, please look over these arguments and tell me which ones you think are good as arguments go.  Again, choose as many or as few as you want to, and if you don't think any of them are good, please say so....Dewey would be a better man than (Franklin D.) Roosevelt to handle labor problems and prevent strikes.  Roosevelt is not a good administrator.  Dewey has already shown that he is better able to handle government problems in a practical way.  To elect Roosevelt again would mean putting even more power into the hands of one man.  Dewey would spread the responsibility of government to others and would also give individual states more control over their own affairs.  It would be much better to elect Dewey than to have (Harry S) Truman (the Democratic candidate for Vice-President) become President if Roosevelt's health should fail.",Adds to more than 100% due to multiple responses.,,08/31/1944,Office of Public Opinion Research,,Office of Public Opinion Research Roosevelt Survey,08/25/1944,08/30/1944,Y,National Adult,411,,Face-to-face interview,,,False
USOPOR.44-031.Q07A,Roosevelt is not a good administrator.  Dewey has already shown that he is better able to handle government problems in a practical way,24,"Now, here are some arguments made by people who intend to vote for (Thomas) Dewey.  Whether or not you think you will vote for Dewey, please look over these arguments and tell me which ones you think are good as arguments go.  Again, choose as many or as few as you want to, and if you don't think any of them are good, please say so....Dewey would be a better man than (Franklin D.) Roosevelt to handle labor problems and prevent strikes.  Roosevelt is not a good administrator.  Dewey has already shown that he is better able to handle government problems in a practical way.  To elect Roosevelt again would mean putting even more power into the hands of one man.  Dewey would spread the responsibility of government to others and would also give individual states more control over their own affairs.  It would be much better to elect Dewey than to have (Harry S) Truman (the Democratic candidate for Vice-President) become President if Roosevelt's health should fail.",Adds to more than 100% due to multiple responses.,,08/31/1944,Office of Public Opinion Research,,Office of Public Opinion Research Roosevelt Survey,08/25/1944,08/30/1944,Y,National Adult,411,,Face-to-face interview,,,False
USOPOR.44-031.Q07A,To elect Roosevelt again would mean putting even more power in the hands on one man.  Dewey would spread the responsibility of government to others and would also give individual states more control over their own affairs,43,"Now, here are some arguments made by people who intend to vote for (Thomas) Dewey.  Whether or not you think you will vote for Dewey, please look over these arguments and tell me which ones you think are good as arguments go.  Again, choose as many or as few as you want to, and if you don't think any of them are good, please say so....Dewey would be a better man than (Franklin D.) Roosevelt to handle labor problems and prevent strikes.  Roosevelt is not a good administrator.  Dewey has already shown that he is better able to handle government problems in a practical way.  To elect Roosevelt again would mean putting even more power into the hands of one man.  Dewey would spread the responsibility of government to others and would also give individual states more control over their own affairs.  It would be much better to elect Dewey than to have (Harry S) Truman (the Democratic candidate for Vice-President) become President if Roosevelt's health should fail.",Adds to more than 100% due to multiple responses.,,08/31/1944,Office of Public Opinion Research,,Office of Public Opinion Research Roosevelt Survey,08/25/1944,08/30/1944,Y,National Adult,411,,Face-to-face interview,,,False
USOPOR.44-031.Q07A,It would be much better to elect Dewey than to have Truman  (the Democratic candidate for Vice-President) become President if Roosevelt's health should fail,22,"Now, here are some arguments made by people who intend to vote for (Thomas) Dewey.  Whether or not you think you will vote for Dewey, please look over these arguments and tell me which ones you think are good as arguments go.  Again, choose as many or as few as you want to, and if you don't think any of them are good, please say so....Dewey would be a better man than (Franklin D.) Roosevelt to handle labor problems and prevent strikes.  Roosevelt is not a good administrator.  Dewey has already shown that he is better able to handle government problems in a practical way.  To elect Roosevelt again would mean putting even more power into the hands of one man.  Dewey would spread the responsibility of government to others and would also give individual states more control over their own affairs.  It would be much better to elect Dewey than to have (Harry S) Truman (the Democratic candidate for Vice-President) become President if Roosevelt's health should fail.",Adds to more than 100% due to multiple responses.,,08/31/1944,Office of Public Opinion Research,,Office of Public Opinion Research Roosevelt Survey,08/25/1944,08/30/1944,Y,National Adult,411,,Face-to-face interview,,,False
USOPOR.44-031.Q07A,,28,"Now, here are some arguments made by people who intend to vote for (Thomas) Dewey.  Whether or not you think you will vote for Dewey, please look over these arguments and tell me which ones you think are good as arguments go.  Again, choose as many or as few as you want to, and if you don't think any of them are good, please say so....Dewey would be a better man than (Franklin D.) Roosevelt to handle labor problems and prevent strikes.  Roosevelt is not a good administrator.  Dewey has already shown that he is better able to handle government problems in a practical way.  To elect Roosevelt again would mean putting even more power into the hands of one man.  Dewey would spread the responsibility of government to others and would also give individual states more control over their own affairs.  It would be much better to elect Dewey than to have (Harry S) Truman (the Democratic candidate for Vice-President) become President if Roosevelt's health should fail.",Adds to more than 100% due to multiple responses.,,08/31/1944,Office of Public Opinion Research,,Office of Public Opinion Research Roosevelt Survey,08/25/1944,08/30/1944,Y,National Adult,411,,Face-to-face interview,,,False
USOPOR.44-031.Q07A,No opinion,7,"Now, here are some arguments made by people who intend to vote for (Thomas) Dewey.  Whether or not you think you will vote for Dewey, please look over these arguments and tell me which ones you think are good as arguments go.  Again, choose as many or as few as you want to, and if you don't think any of them are good, please say so....Dewey would be a better man than (Franklin D.) Roosevelt to handle labor problems and prevent strikes.  Roosevelt is not a good administrator.  Dewey has already shown that he is better able to handle government problems in a practical way.  To elect Roosevelt again would mean putting even more power into the hands of one man.  Dewey would spread the responsibility of government to others and would also give individual states more control over their own affairs.  It would be much better to elect Dewey than to have (Harry S) Truman (the Democratic candidate for Vice-President) become President if Roosevelt's health should fail.",Adds to more than 100% due to multiple responses.,,08/31/1944,Office of Public Opinion Research,,Office of Public Opinion Research Roosevelt Survey,08/25/1944,08/30/1944,Y,National Adult,411,,Face-to-face interview,,,False
USGALLUP.44-324.QK03A,Dewey,42,"If the presidential election were being held today, how would you vote--for Dewey, or for Roosevelt?",,,11/18/1944,Gallup Organization,,Gallup Poll,08/3/1944,08/8/1944,Y,National Adult,4574,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-324.QK03A,Roosevelt,47,"If the presidential election were being held today, how would you vote--for Dewey, or for Roosevelt?",,,11/18/1944,Gallup Organization,,Gallup Poll,08/3/1944,08/8/1944,Y,National Adult,4574,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-324.QK03A,Undecided,12,"If the presidential election were being held today, how would you vote--for Dewey, or for Roosevelt?",,,11/18/1944,Gallup Organization,,Gallup Poll,08/3/1944,08/8/1944,Y,National Adult,4574,,Face-to-face interview,Sample size is approximate.,,True
31093629.00018,Dewey,42,"If the election were held today, would you vote for (Thomas) Dewey or (Franklin) Roosevelt?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,True
31093629.00018,Roosevelt,49,"If the election were held today, would you vote for (Thomas) Dewey or (Franklin) Roosevelt?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,True
31093629.00018,Other answers,*,"If the election were held today, would you vote for (Thomas) Dewey or (Franklin) Roosevelt?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,True
31093629.00018,Undecided,6,"If the election were held today, would you vote for (Thomas) Dewey or (Franklin) Roosevelt?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,True
31093629.00018,Will not vote,2,"If the election were held today, would you vote for (Thomas) Dewey or (Franklin) Roosevelt?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,True
31093629.00018,,*,"If the election were held today, would you vote for (Thomas) Dewey or (Franklin) Roosevelt?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,True
USGALLUP.44-321.QT06A,Hull,2,"Will you look over all these possible candidates and tell me which one man you'd like to see as a the next President of the United States?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren Bricker, Stassen, MacArthur, Willkie",* = less than .5 percent.,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/22/1944,06/27/1944,Y,National Adult,2970,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-321.QT06A,Roosevelt,46,"Will you look over all these possible candidates and tell me which one man you'd like to see as a the next President of the United States?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren Bricker, Stassen, MacArthur, Willkie",* = less than .5 percent.,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/22/1944,06/27/1944,Y,National Adult,2970,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-321.QT06A,Wallace,1,"Will you look over all these possible candidates and tell me which one man you'd like to see as a the next President of the United States?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren Bricker, Stassen, MacArthur, Willkie",* = less than .5 percent.,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/22/1944,06/27/1944,Y,National Adult,2970,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-321.QT06A,Farley,1,"Will you look over all these possible candidates and tell me which one man you'd like to see as a the next President of the United States?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren Bricker, Stassen, MacArthur, Willkie",* = less than .5 percent.,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/22/1944,06/27/1944,Y,National Adult,2970,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-321.QT06A,Byrd,1,"Will you look over all these possible candidates and tell me which one man you'd like to see as a the next President of the United States?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren Bricker, Stassen, MacArthur, Willkie",* = less than .5 percent.,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/22/1944,06/27/1944,Y,National Adult,2970,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-321.QT06A,McNutt,*,"Will you look over all these possible candidates and tell me which one man you'd like to see as a the next President of the United States?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd, McNutt, Rayburn, Republican: Dewey, Taft, Warren Bricker, Stassen, MacArthur, Willkie",* = less than .5 percent.,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/22/1944,06/27/1944,Y,National Adult,2970,,Face-to-face interview,Sample size is approximate.,,True
