QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,isValid
USHARRIS.030476.R1,Not sure,15,"Suppose for President this November (1976) it were between Gerald Ford for the Republicans and former Governor Jimmy Carter of Georgia for the Democrats. If you had to choose right now, would you vote for Ford the Republican or for Carter the Democrat?",,Likely voters (72%),03/4/1976,Louis Harris & Associates,,Harris Survey,01/24/1976,01/31/1976,Y,National adult,1532,,Telephone Interview,,True
USCBSNYT.76DEB1.Q12,Ford,17,"Which (1976 Presidential election) candidate do you think did the best job--or won the (September 23, 1976) debate--(Gerald) Ford or (Jimmy) Carter?  (If Ford/Carter, ask:) Do you think it was close or not so close?",,Asked of those who have followed the debates (82%),09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q12,Close Ford,22,"Which (1976 Presidential election) candidate do you think did the best job--or won the (September 23, 1976) debate--(Gerald) Ford or (Jimmy) Carter?  (If Ford/Carter, ask:) Do you think it was close or not so close?",,Asked of those who have followed the debates (82%),09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q12,Close Carter,13,"Which (1976 Presidential election) candidate do you think did the best job--or won the (September 23, 1976) debate--(Gerald) Ford or (Jimmy) Carter?  (If Ford/Carter, ask:) Do you think it was close or not so close?",,Asked of those who have followed the debates (82%),09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q12,Carter,6,"Which (1976 Presidential election) candidate do you think did the best job--or won the (September 23, 1976) debate--(Gerald) Ford or (Jimmy) Carter?  (If Ford/Carter, ask:) Do you think it was close or not so close?",,Asked of those who have followed the debates (82%),09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q12,"A tie, Both, Neither (Vol.)",36,"Which (1976 Presidential election) candidate do you think did the best job--or won the (September 23, 1976) debate--(Gerald) Ford or (Jimmy) Carter?  (If Ford/Carter, ask:) Do you think it was close or not so close?",,Asked of those who have followed the debates (82%),09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q12,Don't know,4,"Which (1976 Presidential election) candidate do you think did the best job--or won the (September 23, 1976) debate--(Gerald) Ford or (Jimmy) Carter?  (If Ford/Carter, ask:) Do you think it was close or not so close?",,Asked of those who have followed the debates (82%),09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q12,No answer,1,"Which (1976 Presidential election) candidate do you think did the best job--or won the (September 23, 1976) debate--(Gerald) Ford or (Jimmy) Carter?  (If Ford/Carter, ask:) Do you think it was close or not so close?",,Asked of those who have followed the debates (82%),09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q04,Ford,45,Both (1976) presidential (election) candidates have been talking about taxes.  Whose policy do you prefer--(Gerald) Ford's or (Jimmy) Carter's?,,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q04,Carter,37,Both (1976) presidential (election) candidates have been talking about taxes.  Whose policy do you prefer--(Gerald) Ford's or (Jimmy) Carter's?,,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q04,Neither (Vol.),5,Both (1976) presidential (election) candidates have been talking about taxes.  Whose policy do you prefer--(Gerald) Ford's or (Jimmy) Carter's?,,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q04,"Both, don't know",12,Both (1976) presidential (election) candidates have been talking about taxes.  Whose policy do you prefer--(Gerald) Ford's or (Jimmy) Carter's?,,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USGALLUP.959.Q016D,Ford,17,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Farmers",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016D,Carter,64,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Farmers",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016D,No difference (vol.),7,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Farmers",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016D,Undecided,12,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Farmers",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015P,Ford,24,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Providing for the poor and the elderly?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015P,Carter,58,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Providing for the poor and the elderly?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015P,Undecided,19,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Providing for the poor and the elderly?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USCBSNYT.76MAY.R07C,Gerald Ford,40,"If the (1976) presidential election were being held today, would you vote for... Gerald Ford... the Republican, or... Jimmy Carter...the Democrat?",,,05/1/1976,CBS News; New York Times,,CBS News/New York Times Poll,05/19/1976,05/23/1976,Y,National Adult,1501,,Telephone Interview,,True
USCBSNYT.76MAY.R07C,Jimmy Carter,46,"If the (1976) presidential election were being held today, would you vote for... Gerald Ford... the Republican, or... Jimmy Carter...the Democrat?",,,05/1/1976,CBS News; New York Times,,CBS News/New York Times Poll,05/19/1976,05/23/1976,Y,National Adult,1501,,Telephone Interview,,True
USCBSNYT.76MAY.R07C,Don't know/No answer/Refused,14,"If the (1976) presidential election were being held today, would you vote for... Gerald Ford... the Republican, or... Jimmy Carter...the Democrat?",,,05/1/1976,CBS News; New York Times,,CBS News/New York Times Poll,05/19/1976,05/23/1976,Y,National Adult,1501,,Telephone Interview,,True
USGALLUP.959.Q016K,Ford,18,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Blacks",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016K,Carter,42,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Blacks",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016K,No difference (vol.),20,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Blacks",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016K,Undecided,21,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? Blacks",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015N,Ford,28,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Dealing with women's rights?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015N,Carter,33,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Dealing with women's rights?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015N,Undecided,39,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Dealing with women's rights?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016S,Ford,30,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? People like yourself",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016S,Carter,49,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? People like yourself",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016S,No difference (vol.),10,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? People like yourself",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q016S,Undecided,11,"Please tell me whether you feel this group would be better off with Ford as the next president, or with Carter as the next President? People like yourself",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USHARRIS.072676.R1,Carter,62,"Suppose for President this fall (1976) it were between Gerald Ford for the Republicans, Jimmy Carter for the Democrats and former U.S. Senator Eugene McCarthy on an Independent ticket. If you had to make up your mind right now, would you vote for Ford the Republican, Carter the Democrat or McCarthy the Independent?",,,07/26/1976,Louis Harris & Associates,,Harris Survey,07/16/1976,07/19/1976,Y,National adult,1451,,Face-to-face interview,,True
USHARRIS.072676.R1,Ford,27,"Suppose for President this fall (1976) it were between Gerald Ford for the Republicans, Jimmy Carter for the Democrats and former U.S. Senator Eugene McCarthy on an Independent ticket. If you had to make up your mind right now, would you vote for Ford the Republican, Carter the Democrat or McCarthy the Independent?",,,07/26/1976,Louis Harris & Associates,,Harris Survey,07/16/1976,07/19/1976,Y,National adult,1451,,Face-to-face interview,,True
