QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
USGREEN.10DCOCT.R16,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...Barack Obama...Give...Barack Obama a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...Barack Obama, or have you never heard of...Barack Obama?",Mean = 48.8,nan,10/6/2010,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/2/2010,10/4/2010,Y,National likely voters,816,nan,Telephone Interview,Likely voters are registered voters who voted in the 2008 and 2006 elections/weren't registered/ineligible/too young to vote and said they are probably or almost certain to vote/don't know if they will vote/have already voted in 2010.  119 respondents were interviewed by cell phone.,45.0,44.0,11.0
USAP.102712A.R02A,"For each of the following individuals, please select if you have a favorable or unfavorable impression of that person.  If you don't know enough about the person to have an opinion, you can say that too....Very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, don't know enough to say...Barack Obama",nan,nan,10/27/2012,Knowledge Networks,Associated Press,Associated Press/Knowledge Networks Poll,12/23/2009,01/10/2010,Y,National adult,1037,nan,Web-based survey,"The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.",52.0,41.0,7.0
USGALLUP.10JY0008.R28,"Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.  How about...Barack Obama?",nan,nan,07/22/2010,Gallup Organization,nan,Gallup Poll,07/8/2010,07/11/2010,Y,National adult,1020,Q28A,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.,52.0,44.0,4.0
USMARIST.100810M.R09,"Overall, do you have a favorable or an unfavorable impression of Barack Obama?",nan,Registered voters,10/8/2010,Marist College Institute for Public Opinion,McClatchy,McClatchy/Marist Poll,09/30/2010,10/5/2010,Y,National adult,1030,nan,Telephone Interview,The sample included landline and cell phone respondents.,50.0,47.0,3.0
USGREEN.10DCAPR17.R16,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...Barack Obama...Give...Barack Obama a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...Barack Obama, or have you never heard of...Barack Obama?",Mean = 52.2,nan,04/27/2010,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,04/17/2010,04/20/2010,Y,"National voters including oversamples of unmarried women, African-Americans, Latinos, and youth",1481,nan,Telephone Interview,"Voters are registered voters who voted in the 2008 election/weren't registered/ineligible/too young to vote. 134 respondents were interviewed on a cell phones.  There was a total of 481 unmarried women, African-Americans, Latinos, and youths interviewed.  Results were weighted to be representative of a national voter population.",49.0,40.0,11.0
USAYRES.09RESRDEC.R36,"I would like to read you a list of names and have you tell me, for each one, whether you've heard of that person or group and, if so, whether you have a favorable or unfavorable opinion of them.  If you haven't heard of the person or group, just say so....Barack Obama (If Favorable/Unfavorable, ask:) Would that be very favorable/unfavorable or just somewhat favorable/unfavorable?",nan,nan,12/11/2009,"Ayres, McHenry & Associates",Resurgent Republic,Resurgent Republic Survey,12/6/2009,12/9/2009,Y,National registered voters age 55 & older,1000,nan,Telephone Interview,nan,53.0,42.0,5.0
USMELL.10FINAN.R02,"Overall, do you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable impression of...Barack Obama?  If you haven't heard of the person or institution, or if you don't know enough about that person to have an impression, just say so and we will move on.",nan,nan,03/25/2010,"Mellman Group; Ayres, McHenry & Associates",Pew Financial Reform Project; Pew Economic Policy Group,Pew Financial Reform Project Survey,03/4/2010,03/8/2010,Y,National likely voters,1000,nan,Telephone Interview,Likely voters are those who are almost certain/very likely to vote in the 2010 election.,52.0,44.0,3.0
USIPSOSR.120710R.R05D,"Would you say your overall opinion of...Barack Obama is very favorable, mostly favorable, mostly unfavorable or very unfavorable?",nan,Asked of Form C (60%),12/7/2010,Ipsos-Public Affairs,Reuters,Ipsos-Public Affairs/Reuters Poll,12/2/2010,12/5/2010,Y,National adult,1028,nan,Telephone Interview,nan,55.0,43.0,2.0
USAP.111010G.R14A,"Do you have a favorable or unfavorable impression of...Barack Obama? (If Favorable, ask:) Is that very favorable or somewhat favorable? (If Unfavorable, ask:) Is that very unfavorable or somewhat unfavorable?",* = less than .5%.,nan,11/10/2010,Gfk Roper Public Affairs & Corporate Communications,Associated Press,Associated Press/Gfk Poll,11/3/2010,11/8/2010,Y,National adult,1000,nan,Telephone Interview,"Interviews were conducted with 700 respondents on landline telephones, and 300 on cellular phones.",55.0,44.0,1.0
USAYRES.11RESRMAR01.R05,"(I would like to read you a list of names and have you tell me, for each one, whether you've heard of that person or group and, if so, whether you have a favorable or unfavorable opinion of them.  If you haven't heard of the person or group, just say so.)...Barack Obama...(If Favorable/Unfavorable, ask:) Would that be very favorable/unfavorable or just somewhat favorable/unfavorable?",nan,nan,03/9/2011,"Ayres, McHenry & Associates",Resurgent Republic,Resurgent Republic Survey,03/1/2011,03/3/2011,Y,National registered voters,1000,nan,Telephone Interview,Interviews were conducted by landline and cell phones.,49.0,47.0,5.0
USAP.051510G.R03B,"Do you have a favorable or unfavorable impression of...Barack Obama? (If Favorable, ask:) Is that very favorable or somewhat favorable? (If Unfavorable, ask:) Is that very unfavorable or somewhat unfavorable?",nan,nan,05/15/2010,Gfk Roper Public Affairs & Media,Associated Press,Associated Press/Gfk Poll,05/7/2010,05/11/2010,Y,National adult,1002,nan,Telephone Interview,"Interviews were conducted with 702 respondents on landlines and 300 respondents on cellular phones.  There was a parallel survey of 901 Hispanics conducted May 7-12, 2010.",56.0,42.0,1.0
USGREEN.10DCFEB.R15,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...Barack Obama...Give...Barack Obama a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...Barack Obama, or have you never heard of...Barack Obama?",Mean = 51.3,nan,03/8/2010,Greenberg Quinlan Rosner Research,Democracy Corps; Third Way,Democracy Corps/Third Way Poll,02/20/2010,02/24/2010,Y,National voters,1001,nan,Telephone Interview,Voters are registered voters who voted in the 2008 election/weren't registered/ineligible/too young to vote.  147 respondents were interviewed on cell phones.,48.0,42.0,10.0
USODFOX.051210.R08,I'm going to read you the names of several individuals and groups.  Please tell me whether you have a generally favorable or unfavorable opinion of each one.  If you've never heard of someone please just say so....Barack Obama,nan,nan,05/12/2010,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,05/4/2010,05/5/2010,Y,National registered voters,900,nan,Telephone Interview,nan,52.0,42.0,4.0
USABCWP.011710.R09,"Overall, do you have a favorable or unfavorable impression of Barack Obama? (If Favorable/Unfavorable, ask:) Do you feel that way strongly or somewhat?",nan,nan,01/17/2010,TNS Intersearch,ABC News; Washington Post,ABC News/Washington Post Poll,01/12/2010,01/15/2010,Y,National adult including an oversample of African Americans,1083,Q9A,"Telephone Interview, Cell Phone; Telephone Interview, Landline",There was a total of 153 black respondents. Results were weighted to be representative of a national adult population. Interviews were conducted by TNS Intersearch. The interviews included landline and cell-phone-only respondents.,58.0,40.0,2.0
USMCLAUG.110410.R01,"Now, I am going to read you a list of names.  Will you please tell me if you have a favorable or unfavorable opinion of each person?  If you have no opinion or have never heard of the person, just say so....Barack Obama",nan,nan,11/4/2010,McLaughlin & Associates,nan,McLaughlin & Associates National Post-Election Survey,11/2/2010,11/3/2010,Y,National voters,1000,nan,Telephone Interview,Voters are those who voted in the 2010 election.,46.0,51.0,3.0
USSELZER.071410A.R37A,"Now, I'd like to mention some major economic and political figures and groups.  For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable.  If you don't know enough to answer, just say so....Barack Obama, President of the United States",nan,nan,07/14/2010,Selzer & Co.,Bloomberg News,Bloomberg Poll,07/9/2010,07/12/2010,Y,National adult,1004,nan,Telephone Interview,nan,55.0,40.0,5.0
